NPRODUCTO,CONCURSO,F1,F2,F3,F4,F5,F6,F7,F8,BOLSA,FECHA
20,337,1,4,3,5,4,1,4,2,920000,27/12/2008
20,336,3,3,4,3,1,4,5,3,890000,25/12/2008
20,335,4,3,5,4,2,5,3,3,850000,23/12/2008
20,334,5,3,3,3,4,2,1,1,800000,20/12/2008
20,333,1,3,1,2,4,5,5,1,760000,18/12/2008
20,332,5,3,2,3,5,4,1,5,720000,16/12/2008
20,331,3,1,4,4,5,5,5,1,680000,13/12/2008
20,330,5,2,3,4,5,1,3,5,630000,11/12/2008
20,329,1,2,2,3,5,2,1,5,600000,09/12/2008
20,328,3,2,1,4,3,4,4,1,560000,06/12/2008
20,327,2,1,2,5,1,3,1,2,520000,04/12/2008
20,326,5,4,5,2,1,3,5,3,480000,02/12/2008
20,325,2,3,1,1,3,1,4,1,445000,29/11/2008
20,324,4,3,4,4,2,1,1,1,410000,27/11/2008
20,323,1,3,5,3,2,2,3,5,400000,25/11/2008
20,322,2,3,2,4,2,4,1,1,390000,22/11/2008
20,321,2,4,1,4,1,4,2,5,380000,20/11/2008
20,320,1,3,1,1,2,4,2,3,370000,18/11/2008
20,319,3,1,2,3,4,2,2,4,360000,15/11/2008
20,318,3,2,2,3,2,2,5,2,350000,13/11/2008
20,317,4,2,2,3,5,2,2,4,340000,11/11/2008
20,316,4,4,3,5,3,2,4,1,330000,08/11/2008
20,315,2,5,5,1,1,1,3,1,320000,06/11/2008
20,314,2,2,5,1,3,1,4,3,310000,04/11/2008
20,313,2,2,2,4,2,3,3,5,300000,01/11/2008
20,312,1,2,4,1,3,2,2,4,620000,30/10/2008
20,311,3,2,1,5,4,3,5,5,590000,28/10/2008
20,310,4,4,1,4,3,5,2,2,550000,25/10/2008
20,309,3,5,4,5,5,5,2,1,515000,23/10/2008
20,308,1,3,4,2,5,4,5,1,480000,21/10/2008
20,307,1,2,5,2,1,4,2,5,440000,18/10/2008
20,306,5,3,1,5,1,2,2,5,410000,16/10/2008
20,305,4,4,4,4,5,2,1,4,400000,14/10/2008
20,304,1,3,3,2,4,2,2,1,390000,11/10/2008
20,303,5,4,2,2,2,3,2,1,380000,09/10/2008
20,302,5,5,1,4,5,5,2,3,370000,07/10/2008
20,301,4,5,3,3,1,2,2,2,360000,04/10/2008
20,300,4,5,5,1,4,4,4,2,350000,02/10/2008
20,299,4,2,5,2,1,1,2,3,340000,30/09/2008
20,298,5,4,4,3,5,2,3,2,330000,27/09/2008
20,297,1,5,3,5,1,1,3,2,320000,25/09/2008
20,296,1,3,5,3,2,4,5,5,310000,23/09/2008
20,295,5,1,3,3,3,2,3,4,300000,20/09/2008
20,294,2,2,3,2,1,5,2,3,340000,18/09/2008
20,293,3,5,1,1,5,5,4,5,330000,16/09/2008
20,292,4,1,5,4,3,5,2,4,320000,13/09/2008
20,291,4,5,2,3,1,5,5,5,310000,11/09/2008
20,290,5,4,1,3,2,4,5,4,300000,09/09/2008
20,289,3,3,2,3,1,5,2,5,300000,06/09/2008
20,288,5,2,5,1,4,5,2,5,370000,04/09/2008
20,287,3,2,4,4,3,1,5,3,360000,02/09/2008
20,286,5,1,5,4,1,5,5,3,350000,30/08/2008
20,285,3,4,3,3,3,1,3,4,340000,28/08/2008
20,284,1,3,5,5,4,5,2,3,330000,26/08/2008
20,283,2,4,5,4,1,3,2,2,320000,23/08/2008
20,282,4,3,2,1,2,2,5,4,310000,21/08/2008
20,281,4,2,5,3,3,4,2,1,300000,19/08/2008
20,280,3,3,5,2,3,4,4,1,1830000,16/08/2008
20,279,3,5,2,2,5,2,5,2,1760000,14/08/2008
20,278,2,1,1,5,3,3,1,5,1700000,12/08/2008
20,277,1,5,4,5,3,3,2,1,1650000,09/08/2008
20,276,5,2,2,1,4,2,5,1,1580000,07/08/2008
20,275,5,4,3,2,5,2,4,1,1510000,05/08/2008
20,274,2,1,4,1,4,4,1,3,1440000,02/08/2008
20,273,2,3,3,4,5,1,1,2,1360000,31/07/2008
20,272,4,4,2,1,4,2,1,3,1300000,29/07/2008
20,271,1,2,5,5,5,5,4,3,1250000,26/07/2008
20,270,3,2,4,1,3,5,2,1,1180000,24/07/2008
20,269,2,4,5,2,1,1,4,4,1100000,22/07/2008
20,268,3,4,4,2,4,1,1,4,1040000,19/07/2008
20,267,4,1,2,3,5,3,1,1,970000,17/07/2008
20,266,1,4,5,5,3,1,1,1,900000,15/07/2008
20,265,1,5,5,5,1,2,5,3,850000,12/07/2008
20,264,1,3,2,1,1,5,2,1,800000,10/07/2008
20,263,5,4,3,1,4,4,2,3,750000,08/07/2008
20,262,4,5,5,4,4,1,1,4,690000,05/07/2008
20,261,2,4,1,5,4,4,3,3,640000,03/07/2008
20,260,1,3,5,3,2,5,4,4,600000,01/07/2008
20,259,4,1,5,2,4,1,5,5,560000,28/06/2008
20,258,3,5,5,4,4,1,1,3,520000,26/06/2008
20,257,2,2,1,2,1,3,2,3,480000,24/06/2008
20,256,3,3,5,4,5,3,5,4,450000,21/06/2008
20,255,3,2,2,3,2,2,3,1,410000,19/06/2008
20,254,4,4,1,4,3,3,4,5,400000,17/06/2008
20,253,2,5,5,3,4,5,2,2,390000,14/06/2008
20,252,2,1,3,5,3,2,1,4,380000,12/06/2008
20,251,2,4,5,2,3,4,1,2,370000,10/06/2008
20,250,1,1,3,4,5,3,4,2,360000,07/06/2008
20,249,3,3,1,2,1,4,1,4,350000,05/06/2008
20,248,1,4,4,1,5,4,2,1,340000,03/06/2008
20,247,3,4,5,1,3,1,1,2,330000,31/05/2008
20,246,1,5,4,4,2,2,2,5,320000,29/05/2008
20,245,4,2,3,5,3,4,1,4,310000,27/05/2008
20,244,3,1,1,3,3,2,1,2,300000,24/05/2008
20,243,5,3,5,5,1,1,2,1,550000,22/05/2008
20,242,2,4,5,4,1,4,3,1,500000,20/05/2008
20,241,3,2,2,3,2,4,5,4,470000,17/05/2008
20,240,1,5,1,5,5,3,5,2,430000,15/05/2008
20,239,4,3,4,4,1,2,2,1,410000,13/05/2008
20,238,4,3,5,3,4,5,3,2,400000,10/05/2008
20,237,4,1,4,3,4,1,2,5,390000,08/05/2008
20,236,5,4,5,1,3,4,2,2,380000,06/05/2008
20,235,1,2,5,5,5,3,5,5,370000,03/05/2008
20,234,3,2,5,1,3,3,4,1,360000,01/05/2008
20,233,5,1,1,2,3,2,5,5,350000,29/04/2008
20,232,5,1,2,2,3,2,5,3,340000,26/04/2008
20,231,4,2,1,3,3,5,5,2,330000,24/04/2008
20,230,5,4,1,4,5,3,1,5,320000,22/04/2008
20,229,5,2,3,1,4,1,3,3,310000,19/04/2008
20,228,1,1,1,5,4,4,5,5,300000,17/04/2008
20,227,3,5,4,2,5,5,2,2,310000,15/04/2008
20,226,4,4,3,3,1,3,1,5,300000,12/04/2008
20,225,3,2,3,4,2,5,1,3,430000,10/04/2008
20,224,5,1,1,4,1,1,4,3,410000,08/04/2008
20,223,4,4,4,2,2,2,4,3,400000,05/04/2008
20,222,5,5,3,5,3,1,4,1,390000,03/04/2008
20,221,5,1,5,4,2,3,3,1,380000,01/04/2008
20,220,1,3,3,4,1,4,2,1,370000,29/03/2008
20,219,5,1,5,4,1,3,3,4,360000,27/03/2008
20,218,2,4,5,4,2,3,5,4,350000,25/03/2008
20,217,5,1,1,3,3,5,3,2,340000,22/03/2008
20,216,3,1,1,2,1,3,1,1,330000,20/03/2008
20,215,3,4,1,5,1,5,2,3,320000,18/03/2008
20,214,3,3,4,4,4,5,4,3,310000,15/03/2008
20,213,2,1,2,4,1,5,3,4,300000,13/03/2008
20,212,1,2,4,1,3,2,2,2,310000,11/03/2008
20,211,4,3,4,5,1,1,3,1,300000,08/03/2008
20,210,5,5,1,2,1,4,4,2,310000,06/03/2008
20,209,3,5,4,1,3,3,2,1,300000,04/03/2008
20,208,5,5,4,5,1,2,1,3,320000,01/03/2008
20,207,3,1,5,2,1,4,4,3,310000,28/02/2008
20,206,1,3,4,2,4,5,1,5,300000,26/02/2008
20,205,2,4,2,2,2,5,5,5,370000,23/02/2008
20,204,1,1,5,5,2,1,5,5,360000,21/02/2008
20,203,5,5,4,2,3,2,4,4,350000,19/02/2008
20,202,5,1,4,3,4,4,3,2,340000,16/02/2008
20,201,3,2,5,1,3,4,4,4,330000,14/02/2008
20,200,4,5,2,2,4,5,2,5,320000,12/02/2008
20,199,3,3,1,3,3,5,4,2,310000,09/02/2008
20,198,1,2,4,1,3,1,4,4,300000,07/02/2008
20,197,5,2,1,3,3,4,1,5,530000,05/02/2008
20,196,1,2,1,5,4,3,3,4,490000,02/02/2008
20,195,2,5,3,4,2,5,4,4,450000,31/01/2008
20,194,2,2,1,5,3,3,3,2,420000,29/01/2008
20,193,5,3,1,1,5,3,1,1,390000,26/01/2008
20,192,5,2,1,4,3,3,4,5,380000,24/01/2008
20,191,5,5,5,4,4,5,4,2,370000,22/01/2008
20,190,2,4,3,4,4,4,1,3,360000,19/01/2008
20,189,4,1,2,1,5,4,3,1,350000,17/01/2008
20,188,4,3,3,5,5,5,3,4,340000,15/01/2008
20,187,4,5,5,2,3,2,3,1,330000,12/01/2008
20,186,4,5,3,4,2,2,1,4,320000,10/01/2008
20,185,4,5,3,2,3,5,1,2,310000,08/01/2008
20,184,4,2,1,2,5,2,1,4,300000,05/01/2008
20,183,1,5,5,5,2,1,4,2,380000,03/01/2008
20,182,3,3,3,5,5,5,4,3,370000,01/01/2008
20,181,5,5,1,2,1,2,5,3,360000,29/12/2007
20,180,2,3,5,5,4,2,3,5,350000,27/12/2007
20,179,5,5,1,2,1,5,2,1,340000,25/12/2007
20,178,4,1,1,5,1,1,3,3,330000,22/12/2007
20,177,3,5,2,3,4,1,5,5,320000,20/12/2007
20,176,4,3,5,5,1,4,5,2,310000,18/12/2007
20,175,2,1,2,3,4,2,4,1,300000,15/12/2007
20,174,4,3,2,5,3,4,2,1,380000,13/12/2007
20,173,3,5,4,5,1,5,3,3,370000,11/12/2007
20,172,3,5,3,1,4,5,4,2,360000,08/12/2007
20,171,2,4,5,3,4,2,5,5,350000,06/12/2007
20,170,3,2,3,1,5,3,5,3,340000,04/12/2007
20,169,4,4,4,2,1,4,3,2,330000,01/12/2007
20,168,5,1,1,3,5,2,4,3,320000,29/11/2007
20,167,3,5,1,4,2,4,5,3,310000,27/11/2007
20,166,1,1,3,2,1,4,3,3,300000,24/11/2007
20,165,3,5,2,5,3,3,3,1,660000,22/11/2007
20,164,5,3,3,5,1,1,1,4,620000,20/11/2007
20,163,5,3,5,4,3,1,4,1,570000,17/11/2007
20,162,3,4,3,5,3,1,2,1,520000,15/11/2007
20,161,5,3,3,5,5,1,4,2,480000,13/11/2007
20,160,5,4,5,1,1,5,1,1,440000,10/11/2007
20,159,3,5,1,3,3,2,2,3,410000,08/11/2007
20,158,2,5,5,4,5,2,5,3,400000,06/11/2007
20,157,1,4,1,1,3,3,1,4,390000,03/11/2007
20,156,4,5,3,1,2,4,3,4,380000,01/11/2007
20,155,3,1,5,3,5,1,4,1,370000,30/10/2007
20,154,5,2,3,5,1,3,3,3,360000,27/10/2007
20,153,1,2,4,3,5,3,5,5,350000,25/10/2007
20,152,3,4,5,4,3,1,4,1,340000,23/10/2007
20,151,5,1,3,4,2,2,1,1,330000,20/10/2007
20,150,2,2,4,2,3,1,1,5,320000,18/10/2007
20,149,4,3,2,4,2,5,3,5,310000,16/10/2007
20,148,4,5,4,2,2,2,3,2,300000,13/10/2007
20,147,5,3,3,5,2,4,3,1,340000,11/10/2007
20,146,3,1,2,3,2,4,2,3,330000,09/10/2007
20,145,5,4,1,5,2,1,2,4,320000,06/10/2007
20,144,4,3,3,3,5,3,2,3,310000,04/10/2007
20,143,3,2,1,2,4,1,2,3,300000,02/10/2007
20,142,4,3,4,3,4,2,2,3,400000,29/09/2007
20,141,2,4,5,4,5,5,1,1,390000,27/09/2007
20,140,4,5,5,4,1,4,3,3,380000,25/09/2007
20,139,3,3,2,5,1,2,3,2,370000,22/09/2007
20,138,3,3,5,4,3,4,1,3,360000,20/09/2007
20,137,5,2,2,2,3,5,5,4,350000,18/09/2007
20,136,4,2,5,5,3,4,4,1,340000,15/09/2007
20,135,2,4,2,2,2,1,5,2,330000,13/09/2007
20,134,5,3,5,3,1,1,1,1,320000,11/09/2007
20,133,4,1,4,4,2,4,1,1,310000,08/09/2007
20,132,1,4,4,5,1,4,5,5,300000,06/09/2007
20,131,4,3,4,1,3,2,1,2,390000,04/09/2007
20,130,1,2,5,4,5,2,3,3,380000,01/09/2007
20,129,2,2,4,1,1,1,3,4,370000,30/08/2007
20,128,5,2,3,3,3,2,3,5,360000,28/08/2007
20,127,3,4,3,4,4,4,4,2,350000,25/08/2007
20,126,4,2,4,1,3,3,1,5,340000,23/08/2007
20,125,1,1,5,2,2,2,1,4,330000,21/08/2007
20,124,1,4,1,5,2,5,5,3,320000,18/08/2007
20,123,3,2,5,2,4,5,2,3,310000,16/08/2007
20,122,3,5,5,1,5,5,1,4,300000,14/08/2007
20,121,5,5,5,2,1,4,5,1,320000,11/08/2007
20,120,5,3,5,2,4,1,4,3,310000,09/08/2007
20,119,1,4,3,3,5,2,1,2,300000,07/08/2007
20,118,3,5,5,4,4,1,3,4,380000,04/08/2007
20,117,3,2,1,2,1,1,2,5,370000,02/08/2007
20,116,2,2,2,2,3,4,2,3,360000,31/07/2007
20,115,4,1,5,4,2,3,2,5,0,28/07/2007
20,114,1,4,2,2,4,1,2,2,340000,26/07/2007
20,113,4,2,2,5,3,3,1,5,330000,24/07/2007
20,112,3,1,1,5,4,4,4,3,320000,21/07/2007
20,111,5,3,4,2,1,2,3,2,310000,19/07/2007
20,110,4,3,4,4,2,4,1,4,300000,17/07/2007
20,109,4,5,5,4,1,2,2,3,320000,14/07/2007
20,108,5,1,5,2,2,1,1,4,310000,12/07/2007
20,107,4,4,4,2,5,1,2,5,300000,10/07/2007
20,106,2,3,4,5,4,5,1,3,320000,07/07/2007
20,105,2,4,1,5,3,2,5,5,310000,05/07/2007
20,104,4,3,1,2,5,3,3,1,300000,03/07/2007
20,103,1,4,3,3,2,2,1,4,350000,30/06/2007
20,102,1,1,3,1,5,4,3,4,340000,28/06/2007
20,101,2,3,3,2,1,1,5,1,330000,26/06/2007
20,100,2,4,2,2,4,5,4,1,320000,23/06/2007
20,99,2,2,4,3,1,5,4,4,310000,21/06/2007
20,98,4,5,4,4,3,5,5,5,300000,19/06/2007
20,97,1,4,5,5,2,3,3,4,320000,16/06/2007
20,96,1,5,5,2,1,4,1,2,310000,14/06/2007
20,95,1,2,3,3,4,4,4,1,300000,12/06/2007
20,94,2,5,3,1,2,1,2,5,300000,09/06/2007
20,93,4,1,4,5,1,2,1,1,410000,07/06/2007
20,92,4,2,5,5,4,2,1,2,380000,05/06/2007
20,91,5,3,3,4,5,2,1,1,370000,02/06/2007
20,90,3,2,4,3,1,5,3,4,360000,31/05/2007
20,89,1,4,2,2,3,2,4,3,350000,29/05/2007
20,88,3,1,4,5,2,2,5,4,340000,26/05/2007
20,87,2,5,1,2,1,2,3,1,330000,24/05/2007
20,86,5,5,1,5,5,1,4,5,320000,22/05/2007
20,85,4,1,1,3,2,4,4,4,310000,19/05/2007
20,84,1,4,3,1,4,2,2,3,300000,17/05/2007
20,83,1,3,4,2,2,4,3,2,350000,15/05/2007
20,82,5,1,5,1,3,2,2,3,340000,12/05/2007
20,81,5,1,2,5,4,2,5,4,330000,10/05/2007
20,80,2,4,4,4,3,3,5,1,320000,08/05/2007
20,79,5,2,3,5,2,5,4,2,310000,05/05/2007
20,78,2,4,3,5,2,3,5,4,300000,03/05/2007
20,77,3,2,4,1,1,5,3,2,300000,01/05/2007
20,76,2,5,4,3,1,4,5,4,960000,28/04/2007
20,75,2,1,4,3,1,5,1,3,900000,26/04/2007
20,74,1,5,5,5,3,1,3,5,840000,24/04/2007
20,73,5,1,5,3,4,3,5,3,790000,21/04/2007
20,72,5,1,2,1,3,1,1,5,740000,19/04/2007
20,71,1,5,4,5,5,1,5,1,680000,17/04/2007
20,70,5,5,2,5,5,3,2,2,640000,14/04/2007
20,69,5,2,2,4,1,1,3,2,580000,12/04/2007
20,68,1,1,5,2,3,2,3,5,530000,10/04/2007
20,67,5,5,1,4,3,3,4,4,510000,07/04/2007
20,66,1,4,1,2,4,3,3,3,460000,05/04/2007
20,65,2,4,3,5,4,1,4,4,420000,03/04/2007
20,64,5,4,2,2,1,5,5,3,370000,31/03/2007
20,63,5,3,3,1,1,2,3,3,360000,29/03/2007
20,62,1,3,1,4,3,4,4,3,350000,27/03/2007
20,61,1,2,1,2,3,2,3,4,340000,24/03/2007
20,60,3,2,2,1,2,5,3,5,330000,22/03/2007
20,59,1,1,1,3,2,3,3,5,320000,20/03/2007
20,58,3,1,3,1,5,4,1,3,310000,17/03/2007
20,57,5,2,4,1,3,5,2,3,300000,15/03/2007
20,56,5,2,3,3,3,2,5,4,470000,13/03/2007
20,55,4,3,2,5,3,5,4,4,430000,10/03/2007
20,54,5,3,2,3,1,3,4,5,380000,08/03/2007
20,53,1,2,4,1,5,4,3,3,350000,06/03/2007
20,52,2,1,2,2,2,1,1,4,340000,03/03/2007
20,51,1,3,5,2,3,1,2,3,330000,01/03/2007
20,50,4,3,3,3,2,4,1,5,320000,27/02/2007
20,49,4,2,5,4,2,2,5,1,310000,24/02/2007
20,48,3,2,5,2,4,1,5,3,300000,22/02/2007
20,47,1,1,3,4,2,2,4,5,310000,20/02/2007
20,46,1,2,3,2,1,3,1,3,300000,17/02/2007
20,45,3,4,4,3,1,2,3,2,760000,15/02/2007
20,44,2,3,3,2,4,3,4,2,690000,13/02/2007
20,43,5,2,5,1,4,4,5,3,630000,10/02/2007
20,42,5,1,5,3,5,2,5,4,560000,08/02/2007
20,41,3,1,2,4,2,1,5,5,500000,06/02/2007
20,40,4,2,4,3,4,5,4,5,450000,03/02/2007
20,39,1,1,2,4,4,3,3,2,370000,01/02/2007
20,38,2,5,4,2,3,1,1,1,340000,30/01/2007
20,37,5,3,4,2,4,2,2,1,330000,27/01/2007
20,36,5,3,2,1,2,1,1,1,320000,25/01/2007
20,35,1,1,4,1,1,4,4,4,310000,23/01/2007
20,34,3,1,1,1,5,3,2,4,300000,20/01/2007
20,33,3,1,2,4,1,3,4,2,300000,18/01/2007
20,32,5,4,2,5,1,4,3,4,310000,16/01/2007
20,31,5,2,5,1,4,2,5,2,300000,13/01/2007
20,30,1,4,4,1,5,2,5,1,740000,11/01/2007
20,29,4,2,5,1,1,2,2,4,670000,09/01/2007
20,28,2,1,4,2,1,5,5,2,600000,06/01/2007
20,27,1,3,4,3,2,2,5,5,520000,04/01/2007
20,26,3,5,4,1,4,1,2,5,460000,02/01/2007
20,25,3,5,1,3,3,3,3,2,400000,30/12/2006
20,24,5,5,3,5,4,2,1,5,340000,28/12/2006
20,23,1,1,2,5,5,3,2,4,330000,26/12/2006
20,22,2,1,4,4,3,2,3,4,320000,23/12/2006
20,21,4,1,4,5,2,1,4,2,310000,21/12/2006
20,20,1,4,3,1,1,2,3,4,300000,19/12/2006
20,19,4,3,2,2,4,1,4,4,500000,16/12/2006
20,18,5,4,2,5,3,4,1,3,410000,14/12/2006
20,17,2,1,4,3,1,1,2,3,360000,12/12/2006
20,16,3,5,1,1,4,2,3,1,330000,09/12/2006
20,15,1,2,4,1,4,2,3,5,320000,07/12/2006
20,14,4,5,1,1,5,2,3,5,310000,05/12/2006
20,13,1,2,4,1,1,2,2,3,300000,02/12/2006
20,12,4,5,4,4,2,4,1,2,310000,30/11/2006
20,11,2,4,1,2,1,3,5,3,300000,28/11/2006
20,10,5,5,4,2,4,2,4,4,320000,25/11/2006
20,9,2,5,5,2,4,4,2,1,310000,23/11/2006
20,8,1,2,4,5,2,5,3,4,300000,21/11/2006
20,7,1,2,5,5,3,4,5,1,300000,18/11/2006
20,6,3,1,2,4,1,1,4,3,460000,16/11/2006
20,5,4,5,4,2,2,5,5,4,390000,14/11/2006
20,4,3,3,3,2,1,1,4,3,340000,11/11/2006
20,3,1,1,5,4,5,5,1,5,330000,09/11/2006
20,2,1,4,5,2,5,3,1,5,320000,07/11/2006
20,1,3,5,4,5,2,2,4,1,300000,04/11/2006
